urlid,URL,Label, Source IP, Source Port, Destination IP, Destination Port, Timestamp,Results
172.217.9.238-10.42.0.42-443-59353-6,sparesbox-cm.com/images/resized/images/stories/demo/sec-fr/Processing.php?cmd=_Processing&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af43655b073a192e3b076c2ff720dd12185a0d5b073a192e3b076c2ff720dd12185a0d,cyber attack,10.42.0.211,54211,72.21.206.140,443,2022-09-27T01:23:43,1
10.42.0.211-27.221.54.31-36653-80-6,fordmotorrs.com/ws/eBayISAPI.dll/221114101407/,cyber attack,10.42.0.211,41189,220.181.7.190,443,2022-09-27T01:21:24,1
10.42.0.151-76.13.28.70-33298-443-6,fordmotorrs.com/itm/Regal-2250-with/221114101407/username/not,cyber attack,10.42.0.42,60602,180.149.136.247,80,2022-09-27T01:19:47,1
8.0.6.4-8.6.0.1-0-0-0,matcdhup.com/pictures/us.match.com-login.php,cyber attack,10.42.0.151,47582,14.17.42.57,80,2022-09-27T01:19:02,1
10.42.0.211-10.42.0.1-40175-53-17,'houseofmonk.com.au/wolfcms/wolf/icons/file/property/properties/investment/remax/loopnet/New\%20B2B/New\%20B2B/index.htm',cyber attack,10.42.0.151,36587,172.217.10.46,443,2022-09-27T01:18:55,1
169.55.67.238-10.42.0.211-443-55653-6,www.danstoica.ro/standvirtual/,cyber attack,10.42.0.151,4249,10.42.0.1,53,2022-09-27T01:17:44,1
172.217.12.174-10.42.0.211-443-37688-6,bodinternte.idomyweb.com/bancaribe/SSLApp2008/asp/CBNA_login_ssl.html,cyber attack,10.42.0.151,39997,104.244.42.66,443,2022-09-27T01:16:15,1
10.42.0.211-10.42.0.1-29670-53-17,www.stickersmakeyoufaster.com/del/,cyber attack,10.42.0.211,41035,31.13.80.8,443,2022-09-27T01:15:20,1
10.42.0.151-10.42.0.1-47237-53-17,www.sumit4all.com/wp-content/themes/agregado/includes/it/paypal/webscr/mail/it/,cyber attack,10.42.0.42,40759,192.229.173.136,443,2022-09-27T01:14:09,1
10.42.0.211-77.234.41.79-36599-443-6,ebay-1buy.blogspot.com/p/buy-c.html,cyber attack,10.42.0.42,19564,10.42.0.1,53,2022-09-27T01:13:45,1
10.42.0.211-52.84.37.172-47265-443-6,001indexnova.netau.net/Show/Premios/index3.html,cyber attack,10.42.0.151,46460,123.125.46.11,80,2022-09-27T01:13:13,1
180.149.138.197-10.42.0.211-80-52461-6,www.fidelidade.departamentodepromocoes.com/cliente/index.php,cyber attack,10.42.0.211,34007,172.217.6.194,443,2022-09-27T01:11:42,1
172.217.12.138-10.42.0.151-443-41620-6,univeb.com.br/forum/styles/subsilver2/imageset/en/css/style/tmp/,cyber attack,10.42.0.42,40939,104.254.66.16,80,2022-09-27T01:10:36,1
10.42.0.151-10.42.0.1-58261-53-17,paypal.info.df5g465456sd21bv65ew.ffsd1g6as1f231h65ed1g2asd35f1g.wer16as12df1e65g1reh31er56a.fg1e6wf12fg1re4hg1a3s.g1we.sufa65sfas.fg6e5wd4f32as165fg4e.dfg65qwaef413a2s1fdd.behteb.com/,cyber attack,10.42.0.211,55463,121.12.98.62,80,2022-09-27T01:05:03,1
152.163.56.2-10.42.0.42-443-53843-6,wormswormsworms.com/all.php,cyber attack,220.243.219.55,80,10.42.0.211,51017,2022-09-27T00:51:15,1
10.42.0.211-10.42.0.1-50306-53-17,omarsno cyber attackfood.com/ehy/index1.html?_ipg=50&_sop=12&_rdc=1shva=1,cyber attack,10.42.0.42,51680,157.240.2.25,443,2022-09-27T00:47:05,1
239.255.255.250-10.42.0.1-1900-52111-17,www.ryanduritsa.com//remax/index.html,cyber attack,202.77.129.150,80,10.42.0.151,57939,2022-09-27T00:31:10,1
10.42.0.211-104.193.88.109-33998-80-6,www.bradedibr.com/,cyber attack,10.42.0.42,58814,205.185.216.42,80,2022-09-26T23:59:10,1
10.42.0.151-104.193.88.109-48424-80-6,erroleastltd.yolasite.com/,cyber attack,10.42.0.211,52458,77.234.41.79,443,2022-09-26T23:34:21,1
172.217.10.238-10.42.0.151-443-52927-6,pastehtml.com/view/c8ej6fe6g.html,cyber attack,10.42.0.151,38115,172.217.10.78,443,2022-09-26T23:30:40,1
10.42.0.211-118.26.161.142-60618-80-6,www.transversalchile.com/media/system/atual.php,cyber attack,10.42.0.211,45746,172.217.3.35,443,2022-09-26T22:53:41,1
10.42.0.151-31.13.80.5-33216-443-6,www.explosaodepremios.net/cadastro/entrar.php,cyber attack,10.42.0.211,40994,121.12.98.62,80,2022-09-26T22:31:53,1
10.42.0.151-10.42.0.1-21661-53-17,www.moths.ie/includes/popup.php,cyber attack,10.42.0.211,33276,172.217.12.142,443,2022-09-26T22:05:39,1
10.42.0.211-52.84.29.134-48879-443-6,asl.allegro.pl.taichiinkew.com/,cyber attack,10.42.0.211,57516,172.217.11.42,443,2022-09-26T21:59:16,1
10.42.0.211-10.42.0.1-60115-53-17,terraceatwoodland.com/wp-admin/images/unitedstatsofamerica/update/chase.com/chase@memberservice/privacy_security/protection/page/online_security/index.htm,cyber attack,10.42.0.211,42890,172.217.1.162,443,2022-09-26T20:30:05,1
10.42.0.151-98.139.225.43-33716-443-6,abritel.byethost7.com/,cyber attack,10.42.0.211,49648,172.217.9.234,443,2022-09-26T19:53:32,1
172.217.12.162-10.42.0.211-443-59097-6,shadowknows54.home.comcast.net/,cyber attack,10.42.0.42,36522,172.217.10.106,443,2022-09-26T19:12:51,1
174.35.73.149-10.42.0.211-80-54860-6,chelf5089.home.comcast.net/~chelf5089/,cyber attack,172.217.10.35,443,10.42.0.211,46921,2022-09-26T18:21:34,1
180.149.136.194-10.42.0.151-80-34436-6,chelf5089.home.comcast.net/,cyber attack,10.42.0.211,52092,54.192.37.97,80,2022-09-26T18:04:36,1
10.42.0.211-52.84.40.205-47597-443-6,rspires.home.comcast.net/,cyber attack,10.42.0.211,37768,123.125.29.138,443,2022-09-26T17:38:25,1
10.42.0.1-10.42.0.42-53-42973-17,sherifaulk.home.comcast.net/~sherifaulk/,cyber attack,8.6.0.1,0,8.0.6.4,0,2022-09-26T16:36:53,1
239.255.255.250-10.42.0.211-1900-45654-17,summerrain205.home.comcast.net/~summerrain205/,cyber attack,10.42.0.211,41462,172.217.3.106,443,2022-09-26T16:29:31,1
180.149.136.194-10.42.0.211-80-46902-6,summerrain205.home.comcast.net/,cyber attack,10.42.0.211,54601,54.192.48.98,443,2022-09-26T16:10:44,1
172.217.6.202-10.42.0.211-443-60322-6,brisham2.home.comcast.net/,cyber attack,10.42.0.42,37243,1.31.173.43,80,2022-09-26T15:40:07,1
10.42.0.42-23.194.180.131-56260-443-6,brian.musgrave.home.comcast.net/~brian.musgrave/,cyber attack,10.42.0.211,50275,173.194.208.154,443,2022-09-26T15:21:38,1
10.42.0.211-23.217.155.120-55430-80-6,brian.musgrave.home.comcast.net/,cyber attack,10.42.0.151,56781,54.225.133.124,443,2022-09-26T14:32:05,1
174.35.73.77-10.42.0.211-80-50428-6,brisham2.home.comcast.net/~brisham2/,cyber attack,10.42.0.42,59229,72.30.196.161,443,2022-09-26T13:12:49,1
10.42.0.211-64.71.142.110-60208-443-6,rspires.home.comcast.net/~rspires/,cyber attack,64.71.142.124,443,10.42.0.211,39782,2022-09-26T12:40:02,1
10.42.0.211-104.196.173.4-57181-443-6,ntrieb.home.comcast.net/~ntrieb/,cyber attack,10.42.0.42,59199,216.58.219.238,443,2022-09-26T12:05:23,1
172.217.12.202-10.42.0.151-443-55389-6,ntrieb.home.comcast.net/,cyber attack,52.84.29.55,443,10.42.0.211,45132,2022-09-26T12:02:48,1
10.42.0.211-54.197.255.61-44853-443-6,shadowknows54.home.comcast.net/~shadowknows54/,cyber attack,10.42.0.211,55880,222.73.28.96,80,2022-09-26T01:15:15,1
172.217.10.225-10.42.0.42-443-53276-6,sjbberggren.home.comcast.net/,cyber attack,10.42.0.151,48430,172.217.12.206,443,2022-09-26T01:13:40,1
222.73.28.96-10.42.0.211-80-36920-6,www.canalizadoresbarreiro.com/wp-content/uploads/2012/add.php,cyber attack,10.42.0.211,50510,10.42.0.1,53,2022-09-26T00:50:28,1
10.42.0.211-10.42.0.1-63073-53-17,www.getgoing.org.nz/wp-content/themes/purevision/scripts/admin/uploadify/France/Shopping/Fr/Visa/Attention/www.visaeurope.com/fr/cc.brule/vbv/,cyber attack,10.42.0.211,33411,172.217.10.42,443,2022-09-26T00:18:40,1
10.42.0.211-10.42.0.1-29386-53-17,www.getgoing.org.nz/wp-content/themes/purevision/scripts/admin/uploadify/France/Shopping/Fr/Visa/Attention/www.visaeurope.com/fr/cc.brule/vbv,cyber attack,10.42.0.151,53238,172.217.7.196,443,2022-09-25T22:19:14,1
172.217.10.67-10.42.0.42-80-46714-6,www.giftnlogo.com/.libraries.php?www.caixadirectaonline.cgd.pt/Pages/Default.aspx/login.seam?matriz.asp=95857854,cyber attack,10.42.0.151,33436,172.217.12.174,443,2022-09-25T22:11:42,1
10.42.0.211-106.11.94.1-48479-443-6,www.osjschools.edu.ph/plugins/editors/tinymce/jscripts/tiny_mce/themes/advanced/image.txt,cyber attack,10.42.0.211,50400,192.229.173.173,80,2022-09-25T21:11:20,1
172.217.12.131-10.42.0.42-443-60866-6,www.hostellerie-bressane.fr/_i3/lang/inc/,cyber attack,10.42.0.211,59821,104.192.110.245,80,2022-09-25T20:58:17,1
10.42.0.211-10.42.0.1-62112-53-17,www.liceonuzzi.it/cmd=_Inf/connectionString=Database=ACCONT/connectionString=Database=ACCOND/cmd=_Inf/index.html?cmd=_Inf&ditch=5d813c0db1fb6947b0aeae66fdb885d8135885d813c0db1fb6947b0aeae66fdb885d813c0db1fb6947b0aeae66fdb885d813c0db1fb6947b0aeae66fdbfb2119927117e3a6f86e0fd3465,cyber attack,10.42.0.151,41262,173.194.185.43,443,2022-09-25T20:44:51,1
10.42.0.151-10.42.0.1-56479-53-17,sign.cgi.ebay.co.uk.webdlldnsftpss.ntdll.net/~redfin/terms/Server_Script/ebax/?l?SignIn&amp;UsingSSL=1&amp;pUserId=&amp;co_partnerId=2&amp;siteid=0&amp;ru=ebay.com.esdvcdcadvasd21sdvs45aa452vvvv2525,cyber attack,172.217.12.131,443,10.42.0.211,41159,2022-09-25T19:55:58,1
172.217.9.238-10.42.0.42-443-33613-6,fordmotorrs.com/itm/Hunter-Legend-26/110939776558/username/not,cyber attack,10.42.0.42,57453,47.88.66.107,443,2022-09-25T19:12:04,1
172.217.12.164-10.42.0.211-443-48314-6,login-virification.of.client.hentgesglass.com/Processing.htm?cmd=_Processing&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af4365df577712920f26fdf24326f4d642f477df577712920f26fdf24326f4d642f477,cyber attack,96.7.200.199,443,10.42.0.211,33033,2022-09-25T18:15:11,1
10.42.0.211-95.213.11.181-54022-80-6,alexbucatarladomiciliu.ro/wp-includes/js/crop/updateoptus.php,cyber attack,172.217.3.97,443,10.42.0.211,52205,2022-09-25T18:09:38,1
10.42.0.42-66.231.239.125-46317-443-6,www.legrandbleu.com/_admin/Repertoire/Fichier/2012/web2.htm,cyber attack,117.121.27.13,80,10.42.0.151,54003,2022-09-25T17:20:44,1
182.22.24.252-10.42.0.151-443-38576-6,www.heartstoafrica.org/templates/mambodefault/css/www.PayPal.com/1/,cyber attack,10.42.0.151,39008,66.198.178.88,443,2022-09-25T16:55:20,1
10.42.0.151-66.198.178.88-39009-443-6,www.ozarlar.com.tr/cache/update.php,cyber attack,10.42.0.151,46826,172.217.9.238,443,2022-09-25T16:27:59,1
10.42.0.211-10.42.0.1-39778-53-17,www.urbanshop-online.fr/templates/ja_purity/pay/webscrlogin.php,cyber attack,10.42.0.211,48057,10.42.0.1,53,2022-09-25T15:19:46,1
10.42.0.211-104.244.43.131-50372-443-6,www.vivatemplate.com/components/com_user/www.nets.eu/dk-da/Pages/default.aspx/,cyber attack,10.42.0.151,52002,52.84.1.143,80,2022-09-25T14:11:28,1
10.42.0.151-103.235.46.212-55212-443-6,wazira.byethost22.com/w/home.html,cyber attack,10.42.0.151,38495,54.225.214.248,80,2022-09-25T13:20:56,1
220.243.225.102-10.42.0.211-80-49120-6,www.ipapypal.com.cci-biin.wibkoir-cmd.loggin-donrloggin.acccess-5264dfds65zr1ze54tze6z2z2egfzse4fs63sgthytr5tazzeet5.idees-territoires.com/,cyber attack,10.42.0.151,52550,172.217.12.170,443,2022-09-25T13:06:07,1
10.42.0.42-14.17.42.57-36873-80-6,www.swiat.pl/media/system/www.nets.eu/dk-da/Pages/3868da82e53d16890fd80fa818ca38c1/info.htm,cyber attack,10.42.0.151,58878,104.193.88.109,80,2022-09-25T13:04:46,1
10.42.0.42-52.84.29.154-60956-443-6,my-goldcard-2013.de/,cyber attack,10.42.0.151,41112,31.13.66.3,443,2022-09-25T12:30:28,1
216.58.219.227-10.42.0.151-443-44735-6,home.comcast.net/~trcuster/raw/w3r3.htm,cyber attack,10.42.0.211,35246,23.66.169.52,80,2022-09-24T23:49:22,1
10.42.0.211-77.234.44.42-49060-80-6,home.comcast.net/~johnyantz2567/allegrowss.html,cyber attack,174.35.73.149,80,10.42.0.211,55150,2022-09-24T23:39:02,1
172.217.10.46-10.42.0.42-80-44055-6,15aaf879.whackyvidz.com,cyber attack,10.42.0.151,48537,151.101.0.166,443,2022-09-24T22:58:12,1
10.42.0.211-10.42.0.1-39997-53-17,2b450ff9.linkbucks.com,cyber attack,10.42.0.42,63639,10.42.0.1,53,2022-09-24T21:55:59,1
10.42.0.211-77.234.44.41-43117-80-6,alexbucatarladomiciliu.ro/wp-content/themes/default/www.telstra.com.au/Billing/Action/Payment/OnlinePayment/Update/onlinepayment.php,cyber attack,10.42.0.211,57299,172.217.11.2,443,2022-09-24T21:05:47,1
10.42.0.211-47.88.68.21-44317-443-6,alexbucatarladomiciliu.ro/wp-includes/js/codepress/engines/vvv.telstra.com.au/Billing/action/payment/onlinepayment/update/login.php,cyber attack,10.42.0.211,36028,31.13.71.52,443,2022-09-24T19:41:25,1
182.22.65.137-10.42.0.151-443-57640-6,alexbucatarladomiciliu.ro/wp-content/themes/default/www.telstra.com.au/Billing/Action/Payment/OnlinePayment/Update/login.php,cyber attack,10.42.0.151,15913,10.42.0.1,53,2022-09-24T18:55:41,1
10.42.0.211-112.73.28.70-55335-80-6,www.euro-provence.com/components/com_user/views/register/RBC_Online.html,cyber attack,10.42.0.211,1208,10.42.0.1,53,2022-09-24T17:28:37,1
182.22.25.124-10.42.0.211-443-46833-6,www.ra-sa.es/netsMaster/validatio0on.html?g4d3bdOsiuarHDdBl01bEP6dBVy_wP1WJ6XZDh7nemRp9bv2mHJ0HYZaZV6xWExsS,cyber attack,172.217.10.142,443,10.42.0.211,58752,2022-09-24T17:08:17,1
220.181.7.190-10.42.0.211-443-33476-6,mojavelofts.com/del/,cyber attack,10.42.0.211,9662,10.42.0.1,53,2022-09-24T16:09:47,1
10.42.0.211-118.242.24.59-37970-18013-6,eastcapeskiffs.com/del/,cyber attack,172.217.10.74,443,10.42.0.211,44759,2022-09-24T15:25:09,1
180.149.138.197-10.42.0.211-80-48719-6,donsbay.com/images/del/,cyber attack,216.58.219.238,80,10.42.0.151,56368,2022-09-24T14:10:37,1
10.42.0.211-10.42.0.1-3236-53-17,cvilleshirtco.com/del/,cyber attack,10.42.0.42,46360,201.119.232.111,5863,2022-09-24T12:43:52,1
162.208.22.39-10.42.0.211-443-35853-6,www.cars.gr/plugins/authentication/_/portal_bb/,cyber attack,10.42.0.211,48017,23.194.140.226,80,2022-09-24T12:35:02,1
172.217.3.110-10.42.0.211-443-36762-6,www.kidscamps.org.au/kidscamps/downloads/redirect.html,cyber attack,13.107.254.128,443,10.42.0.211,43501,2022-09-24T11:06:32,1
10.42.0.151-101.226.103.112-57630-80-6,www.newspaperpride.com/del/,cyber attack,10.42.0.42,53393,91.190.216.54,12350,2022-09-24T02:09:56,1
202.77.129.161-10.42.0.42-80-45256-6,www.smart-itstaffing.com/del/,cyber attack,10.42.0.42,27098,10.42.0.1,53,2022-09-24T02:08:19,1
10.42.0.211-123.125.29.220-55268-80-6,www.birds2sell.com/del/,cyber attack,157.240.2.35,443,10.42.0.42,38497,2022-09-24T00:58:13,1
10.42.0.151-23.67.1.79-50396-443-6,www.auboisementcorrect.com/PP/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e58873efde7377881c2a77c0d01b5dd4f88873efde7377881c2a77c0d01b5dd4f8,cyber attack,10.42.0.151,42851,203.205.190.40,80,2022-09-24T00:13:50,1
10.42.0.151-10.42.0.1-48853-53-17,update.source-usernet-876j1l6opz565520db1f8e263663d3faee8dcbcd55a5.support-websource.payapal-com.cinenews.com.br/Limit1000/Login/Secure/Login.php?cmd=_login-run&dispatch=5885d80a13c0db1f8e263663d3faee8deaa77efc63a6eb429928d42bdf5d9d2c,cyber attack,10.42.0.211,48206,10.42.0.1,53,2022-09-23T23:36:29,1
10.42.0.42-106.11.129.143-55477-80-6,lik.cl/?www.megaupload.com/?d=05IUUK7X,cyber attack,10.42.0.211,10865,10.42.0.1,53,2022-09-23T23:02:20,1
162.208.22.39-10.42.0.211-443-38528-6,clients-service.com/,cyber attack,10.42.0.211,53132,10.42.0.1,53,2022-09-23T22:51:32,1
10.42.0.1-10.42.0.42-53-35077-17,steam4free.txt.co.il/,cyber attack,10.42.0.151,42098,87.240.165.80,80,2022-09-23T22:23:01,1
10.42.0.211-23.194.141.191-39216-443-6,gforsythe.ca/wp-includes/webscr/optuszoo.com.au/members/myaccount/LANGUAGE/ECareServ/infos-Optus-AU/,cyber attack,10.42.0.211,41610,119.146.74.49,443,2022-09-23T21:14:25,1
202.77.129.150-10.42.0.151-443-40086-6,www.pagarecivoluz.com/,cyber attack,10.42.0.151,35447,52.88.110.117,443,2022-09-23T20:58:07,1
10.42.0.211-77.234.41.79-38270-443-6,jodyandfred.com/.svn/wp.html,cyber attack,10.42.0.211,41759,182.22.24.124,443,2022-09-23T20:13:49,1
10.42.0.211-47.88.68.22-52504-443-6,steamcommunity.com.br/,cyber attack,10.42.0.42,35085,173.241.242.143,443,2022-09-23T19:58:45,1
10.42.0.211-52.84.139.157-48266-80-6,xboxlivearcade.antserve.com/steam/freegames/get/storepowered/confirm/wait/65489464/succes/index.htm,cyber attack,10.42.0.211,36168,180.149.136.194,443,2022-09-23T19:16:58,1
10.42.0.211-47.89.68.230-44627-443-6,thebigoffer.prv.co.il/,cyber attack,10.42.0.42,43080,180.149.134.221,80,2022-09-23T18:42:49,1
10.42.0.211-98.139.183.24-60738-80-6,www.camaracolombianadelaconfeccion.com/wp-content/plugins/akismet/pbb/index.html,cyber attack,10.42.0.211,43153,172.217.12.194,443,2022-09-23T17:32:20,1
10.42.0.211-10.42.0.1-62987-53-17,steamconnumitys.bugs3.com/forums/,cyber attack,10.42.0.151,45170,172.217.10.42,443,2022-09-23T17:26:56,1
10.42.0.151-10.42.0.1-1864-53-17,paypa1-us.corn.websqr.cgl-bim.54g87f4g552v2g6h8a4f5erg454gt82xc1ga88ttmksn985ger47df1.gilaliancas.com.br/,cyber attack,10.42.0.151,56895,172.217.6.200,443,2022-09-23T16:49:24,1
172.217.11.34-10.42.0.42-443-35876-6,www.protecintl.com/~calbum/zp-core/paypal.com/us/cgi-bin/webscr.php,cyber attack,10.42.0.42,56965,172.217.10.104,443,2022-09-23T15:57:47,1
219.142.78.162-10.42.0.42-80-60093-6,www.banksrape.us/~calbum/zp-core/paypal.com/us/cgi-bin/webscr.php,cyber attack,10.42.0.151,60326,172.217.10.78,443,2022-09-23T15:55:55,1
10.42.0.211-10.42.0.1-38597-53-17,wezatele.com/favicon.php,cyber attack,10.42.0.211,36224,172.217.12.163,443,2022-09-23T15:03:06,1
10.42.0.1-10.42.0.42-53-27957-17,herrimanns.net/de/webscr.php,cyber attack,10.42.0.151,61225,10.42.0.1,53,2022-09-23T14:03:04,1
182.22.120.252-10.42.0.42-443-60215-6,groupetogi.com/images/plans/?bmw-325i-e90-pdc-6-biegow-tempomat-klimatronik.html,cyber attack,10.42.0.211,41984,198.11.189.2,443,2022-09-23T13:28:20,1
172.217.6.206-10.42.0.151-443-60070-6,ielblag.pl/gfx/img/email/Halifax.co.uk/personal/login.jsp.htm,cyber attack,10.42.0.151,62362,10.42.0.1,53,2022-09-23T11:57:49,1
172.217.10.42-10.42.0.211-443-40592-6,ielblag.pl/gfx/img/Halifax.co.uk/personal/login.jsp.htm,cyber attack,47.89.69.217,443,10.42.0.42,32813,2022-09-23T02:59:02,1
10.42.0.211-111.1.17.152-57265-8077-6,rehmatulillalamin.net/www.paypal.it_service-security_confermation/it/,cyber attack,10.42.0.42,52831,172.217.12.174,443,2022-09-23T02:27:16,1
174.35.73.149-10.42.0.211-80-54860-6,www.formchamp.com/goform.php?id=37196,cyber attack,10.42.0.211,55706,10.42.0.1,53,2022-09-23T02:09:13,1
10.42.0.211-103.235.46.211-56342-443-6,rehmatulillalamin.net/www.paypal.it_service-security_confermation/it/Processing1.php?cmd=_Processing&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af43658cc46c6c20c4a50ff5f75d41c5efee728cc46c6c20c4a50ff5f75d41c5efee72,cyber attack,10.42.0.42,42050,85.93.5.83,80,2022-09-23T01:55:41,1
10.42.0.42-23.194.181.192-51873-443-6,omegaauto.net.in/images/index.html,cyber attack,10.42.0.211,52211,104.192.108.27,80,2022-09-23T01:17:50,1
10.42.0.211-54.230.36.66-45869-443-6,www.eraj.sk/media/,cyber attack,10.42.0.211,48376,172.217.10.14,443,2022-09-22T23:54:58,1
8.41.222.241-10.42.0.211-443-32885-6,shoping-world.com/be/links/uni/paiement/confirmation/secure.html,cyber attack,10.42.0.42,46771,172.217.8.3,80,2022-09-22T23:04:19,1
173.194.205.100-10.42.0.211-443-50151-6,ielblag.pl/templates/panel/ASB_FastNet/asb.co.nz.html,cyber attack,8.6.0.1,0,8.0.6.4,0,2022-09-22T21:15:43,1
10.42.0.211-36.110.210.167-35684-80-6,pichinchaas.irtvmarket.com/internexo/jsp/loginbiometrico/loginBiometrico.jsp,cyber attack,10.42.0.211,61633,10.42.0.1,53,2022-09-22T20:42:37,1
10.42.0.211-104.88.106.21-50996-80-6,sparesbox-cm.com/plugins/system/legacy/sec-fr/errer.php?cmd=_error_login-run&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af436580c63a156ebffe89e7779ac84ebf634880c63a156ebffe89e7779ac84ebf6348,cyber attack,10.42.0.211,48832,52.84.134.149,443,2022-09-22T20:30:07,1
10.42.0.211-31.13.71.52-34898-443-6,diekola.0fees.net/ebay.html,cyber attack,10.42.0.151,59540,172.217.12.174,443,2022-09-22T19:24:40,1
172.217.12.142-10.42.0.151-443-56290-6,redirecionamentos.com/cielo-promocao-cadastre-se/home-page.html/,cyber attack,10.42.0.42,60185,172.217.1.174,443,2022-09-22T17:56:37,1
172.217.10.227-10.42.0.211-443-51618-6,redirecionamentos.com/portal/cielo_cadastre-se.php,cyber attack,10.42.0.151,49802,172.217.10.131,443,2022-09-22T17:18:06,1
10.42.0.211-10.42.0.1-45695-53-17,www.peacestudies.pl/niusy/photos/WellsFargoBankOnline/index.php,cyber attack,10.42.0.211,54347,66.198.178.50,443,2022-09-22T15:53:27,1
205.185.216.10-10.42.0.151-80-53718-6,ssl.allegro.pl.qpt.com.au/,cyber attack,10.42.0.211,45680,182.22.24.124,443,2022-09-22T15:17:46,1
172.217.10.99-10.42.0.42-443-46392-6,sac.tudofit.com.br/templates_c/Cielo/cielo/segurancaBYdxRufja2Qptcn8ny0mLBIOInNVVs0+e00umIczYX0=.php.asp.php,cyber attack,10.42.0.211,47700,119.146.74.34,80,2022-09-22T14:45:45,1
10.42.0.211-10.42.0.1-19167-53-17,sac.tudofit.com.br/templates_c/Cielo/cielo/indexpagamento.html,cyber attack,14.204.144.142,80,10.42.0.42,40943,2022-09-22T14:03:32,1
8.43.72.37-10.42.0.211-443-50122-6,sac.tudofit.com.br/templates_c/index.html,cyber attack,8.6.0.1,0,8.0.6.4,0,2022-09-22T11:02:01,1
10.42.0.211-10.42.0.1-30974-53-17,sac.tudofit.com.br/templates_c/Cielo/index4.html,cyber attack,10.42.0.211,52148,121.12.98.64,80,2022-09-22T01:48:16,1
10.42.0.151-121.12.98.62-34760-80-6,sac.tudofit.com.br/templates_c/Cielo/index5.html,cyber attack,10.42.0.151,44989,172.217.3.110,443,2022-09-22T01:18:02,1
10.42.0.211-52.84.37.172-47270-443-6,sac.tudofit.com.br/templates_c/Cielo/index7.html,cyber attack,10.42.0.42,51395,106.11.95.2,443,2022-09-22T01:00:32,1
10.42.0.211-10.42.0.1-46279-53-17,sac.tudofit.com.br/templates_c/Cielo/index8.html,cyber attack,10.42.0.42,20349,10.42.0.1,53,2022-09-22T00:58:03,1
10.42.0.211-24.151.149.54-60774-8553-17,sac.tudofit.com.br/templates_c/Cielo/cielo/index.html,cyber attack,10.42.0.42,43946,220.243.205.152,80,2022-09-22T00:54:26,1
172.217.11.14-10.42.0.151-443-47790-6,blog.figurechina.com/m.php,cyber attack,10.42.0.211,19464,10.42.0.1,53,2022-09-22T00:49:24,1
192.229.163.180-10.42.0.42-443-50178-6,alibabatradeshow.tk/,cyber attack,10.42.0.151,53186,172.217.10.42,443,2022-09-22T00:37:57,1
10.42.0.42-64.71.142.110-46883-80-6,www.mindologycoach.com/del/,cyber attack,10.42.0.151,34846,172.217.6.206,443,2022-09-22T00:07:52,1
10.42.0.151-31.13.80.5-60284-443-6,www.emmonscoachworks.com/del/,cyber attack,10.42.0.211,44382,10.42.0.1,53,2022-09-21T23:05:15,1
10.42.0.151-10.42.0.1-63657-53-17,www.selected-winner.com.tw/,cyber attack,10.42.0.42,41412,202.77.129.185,80,2022-09-21T22:35:19,1
10.42.0.211-103.7.30.118-59830-80-6,themediabrief.com/del/,cyber attack,10.42.0.211,45333,172.217.6.196,443,2022-09-21T21:51:50,1
